,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,vote_average,vote_counts,budget,diverse,Propensity_score
39933,Superman Returns,-0.9900041661791582,32,2.443262271587627,5.744,3892,6.229305961054723,0,0.8395306177485132
3551,TMNT,1.0078420790830254,32,0.20987054014266243,6.116,1014,0.2800004276964937,0,0.2696292527732593
5320,Step Up,-0.9900041661791582,22,0.38814184275240754,6.881,3521,-0.2745958508369005,0,0.19411163484469518
10041,Last Holiday,-0.9900041661791582,29,-0.18519162940418815,7.3,40,-0.5771029118551155,0,0.2016223241604538
37122,Friends with Money,-0.9900041661791582,22,-0.3749004249473865,5.12,548,-0.4132449204702491,1,0.2416375610774598
19873,Quarantine,-1.0297911813415668,22,-0.2077663447797591,5.755,1162,-0.33529164941401535,1,0.2190247202109422
23928,Funny People,0.9689596347645966,22,-0.05018977739661642,5.865,1193,1.3022968487676205,1,0.27102659072740776
547,Fool's Gold,-1.0297911813415668,22,0.15622628438212727,5.732,1376,1.1723295076420939,0,0.27046589010583705
13606,Underworld: Rise of the Lycans,0.9689596347645966,22,0.052596833823385265,6.509,3358,0.2625581197634073,1,0.2259688653516096
34758,My Sister's Keeper,0.9689596347645966,29,0.07544129845889386,7.361,1964,0.13259077863788066,1,0.20810616987787967
34132,Henry Poole is Here,-1.0297911813415668,22,-0.413113677821617,6.0,159,-0.6472132681152793,1,0.20473699424829697
40539,Redbelt,-1.0297911813415668,36,-0.4089759542639492,6.365,237,-0.46525899053954206,1,0.20415992212473813
4071,Cleaner,-1.0297911813415668,22,-0.382242064263682,6.03,755,0.0026234375123539767,1,0.22360053528415344
2450,Did You Hear About the Morgans?,0.9689596347645966,36,0.02111337790563223,5.36,903,0.86040788894083,1,0.2659502777593919
21218,Mother and Child,0.9689596347645966,22,-0.3969663918089018,6.7,131,-0.46525899053954206,1,0.19896506512673046
11571,Max Payne,-1.0297911813415668,31,0.023620512808448294,5.36,1916,0.2625581197634073,1,0.2459957893367277
8818,The Fourth Kind,0.9689596347645966,27,-0.17450049415954158,6.3,1582,-0.38727858586422603,0,0.20874079855862854
11766,Rachel Getting Married,-1.0297911813415668,22,-0.33948945766935557,6.266,518,-0.6472132681152793,1,0.20094331642596105
32187,27 Dresses,-1.0297911813415668,22,0.41149222753266934,6.405,2939,0.13259077863788066,0,0.22588005363774544
18737,New Moon,0.9689596347645966,22,3.2728211599578905,3.5,2,-0.6472132681152793,1,0.2712600858534461
24134,The Unborn,0.9689596347645966,30,-0.02452788061146849,5.0,34,-0.6472132681152793,1,0.22335536389056926
23791,The Spirit,-1.0297911813415668,29,-0.21968178925549803,4.719,892,0.9123948253910406,1,0.2785326112063917
19722,Jumper,-1.0297911813415668,22,0.7341490232405454,6.143,5383,1.5622315310186738,1,0.2800152767974938
15499,Space Chimps,-1.0297911813415668,22,-0.08533509278657878,4.9,419,0.314545056213618,1,0.2554475733412535
30018,Ponyo,-1.0297911813415668,21,0.6320135582817723,7.736,3835,0.436134676536725,1,0.2140190612406509
32343,Amelia,0.9689596347645966,22,-0.32063238919114007,0.0,0,-0.6472132681152793,1,0.31683102303642247
27115,The Other Man,-1.0297911813415668,24,-0.4178474888569107,5.365,211,-0.2573112447386994,0,0.22675357898582826
22095,The Gift,0.9689596347645966,2,-0.4122056842873207,6.417,1078,-0.38727858586422603,1,0.2055443944325911
11015,Hotel for Dogs,0.9689596347645966,22,0.1862634254538278,6.033,815,0.2625581197634073,1,0.2350081490056931
17986,Surrogates,0.9689596347645966,22,0.2146106237209772,6.099,2938,1.4322641898931472,1,0.27279572203378927
16447,A Turtle's Tale: Sammy's Adventures,0.9689596347645966,22,-0.08132169014000945,5.995,598,-0.6472132681152793,1,0.2066517551689063
15853,Over Her Dead Body,-1.0297911813415668,22,-0.3111768670366844,5.543,427,-0.38727858586422603,1,0.22040708336425796
15379,Old Dogs,0.9689596347645966,28,0.08084992452423495,5.5,680,0.2625581197634073,1,0.2438278591375645
34604,The Last Station,0.9689596347645966,22,-0.3691036795984304,6.395,186,-0.6472132681152793,1,0.1987701835946125
32016,Love Happens,0.9689596347645966,22,-0.23500614039563963,5.9,615,-0.17933084006338337,1,0.221135111253019
2158,Disaster Movie,-1.0297911813415668,22,-0.24162466956357698,3.2,964,0.0026234375123539767,0,0.27609557659809786
32316,The Limits of Control,0.9689596347645966,39,-0.41563538573013553,6.0,252,-0.6472132681152793,1,0.20472309581822348
4835,State of Play,0.9689596347645966,29,0.05321220098665477,6.791,1786,0.9123948253910406,1,0.24146086016973972
4393,The Proposal,0.9689596347645966,22,1.2295158670218829,7.131,6243,0.392525460888934,1,0.22631079726117626
44673,Wild Child,-1.0297911813415668,22,-0.30849955233237053,6.723,1768,-0.1273439036131727,1,0.20870766829334889
11062,The Road,0.9689596347645966,22,-0.2790156387944077,6.999,3487,0.18457771508809132,1,0.2135036350106699
53507,Nine,0.9689596347645966,34,-0.14175359665486253,5.518,546,1.4322641898931472,1,0.2817379244880539
63112,Hamlet 2,-1.0297911813415668,27,-0.39725508206263277,5.909,164,-0.4132720540893314,1,0.2130760573198386
16413,Post Grad,0.9689596347645966,22,-0.38950030100277,4.995,281,-0.2573112447386994,1,0.23331759637182323
50989,The Young Victoria,0.9689596347645966,28,-0.28018890893232984,7.208,949,0.2625581197634073,1,0.2123723867718443
11479,Ice Age: Dawn of the Dinosaurs,0.9689596347645966,22,4.193640162800934,6.74,7744,1.6921988721442005,1,0.2967704001471273
32219,Frozen River,-1.0297911813415668,22,-0.39634544327295884,0.0,0,-0.6472132681152793,0,0.316276528416278
41256,Frost/Nixon,-1.0297911813415668,22,-0.28010328276163193,7.31,1075,0.0026234375123539767,1,0.20322754324640874
20700,Tropic Thunder,-1.0297911813415668,31,0.556302451432584,6.643,5644,1.7441858085944113,1,0.2754256540080456
50884,Thirst,0.9689596347645966,34,-0.35516752830267945,6.461,52,-0.6472132681152793,1,0.19782140726194083
10394,The Curious Case of Benjamin Button,-1.0297911813415668,32,1.31572023044196,7.579,11989,3.2518069656505206,1,0.3168349621439723
29584,Confessions of a Shopaholic,0.9689596347645966,28,0.14113877712530373,6.447,2487,0.392525460888934,1,0.23158846933785773
45329,The Other Boleyn Girl,-1.0297911813415668,22,-0.01828103337675405,7.4,47,-0.6085642300480759,1,0.1864259518513359
2741,"I Love You, Man",0.9689596347645966,22,0.054209751602440515,6.556,1571,0.4185189291140393,1,0.22998768211360895
27644,Chloe,0.9689596347645966,22,-0.36196875891509944,6.075,1586,-0.2833047129638047,1,0.21438715158585228
41657,Inkheart,-1.0297911813415668,22,-0.09775053870198726,6.278,1989,0.9123948253910406,1,0.24978824643116626
14960,The Sisterhood of the Traveling Pants 2,-1.0297911813415668,22,-0.19197756303773272,6.246,733,0.05461037396256464,1,0.22264484797440995
66473,Away We Go,0.9689596347645966,22,-0.3453247359409482,6.613,524,-0.2053243082884887,1,0.20801551690629053
32234,How to Lose Friends & Alienate People,-1.0297911813415668,22,-0.32318470093228435,5.976,697,0.05461037396256464,1,0.22645877379485843
35079,17 Again,0.9689596347645966,22,0.28657859235839844,6.292,4823,-0.1273439036131727,1,0.21916576980525812
34408,The Burning Plain,-1.0297911813415668,27,-0.39969663063003097,6.6,401,-0.1273439036131727,1,0.2101836991992751
17871,Coraline,0.9689596347645966,28,0.22581307387019983,7.861,7120,0.9123948253910406,1,0.22387110409863173
17263,Flashbacks of a Fool,-1.0297911813415668,22,-0.4171321932554674,6.242,118,-0.6472132681152793,1,0.20089731291944857
14717,Nights in Rodanthe,-1.0297911813415668,27,0.01640050743087283,6.264,557,-0.6472132681152793,1,0.2029162284785168
11779,Veronika Decides to Die,0.9689596347645966,22,-0.41576754243029523,5.927,227,-0.4132720540893314,1,0.21267676227472804
26663,"Synecdoche, New York",-1.0297911813415668,28,-0.40004455007735673,7.587,1302,-0.1273439036131727,1,0.19464033643117085
7126,Wonder Woman,0.9689596347645966,22,-0.38698397661975925,7.204,520,-0.6472132681152793,1,0.1864050049136339
64349,Leaves of Grass,0.9689596347645966,25,-0.4175944735710517,6.033,382,-0.4132720540893314,1,0.2109397586949774
23392,Gamer,0.9689596347645966,22,-0.21095224644943147,5.715,2212,0.6524601431399873,0,0.25081899052732476
57740,Shutter,-1.0297911813415668,29,-0.17361425860696403,7.241,1091,-0.6439640845871412,1,0.18704018070548348
22953,The Invention of Lying,0.9689596347645966,22,-0.2560069610113974,6.189,1923,-0.1663341059508307,0,0.21658271267917426
322,Get Smart,-1.0297911813415668,28,0.778166201233244,6.173,3344,1.4322641898931472,0,0.2751541405269579
17316,G-Force,0.9689596347645966,22,1.101621497688734,5.443,1749,3.2518069656505206,1,0.3618865183252611
36132,Paper Man,0.9689596347645966,22,-0.4228282548069888,6.3,301,-0.6472132681152793,1,0.19995947588108456
13072,Aliens in the Attic,0.9689596347645966,22,-0.12154064510481641,5.68,932,0.5224928020144607,1,0.24775683165904394
5498,The Collector,0.9689596347645966,22,-0.3737282946177902,6.553,1341,-0.5588354761499212,1,0.19875965745737478
37079,Deception,-1.0297911813415668,22,-0.3305284701249918,6.5,40,-0.5723000926905258,1,0.1994407432726958
18362,Imagine That,0.9689596347645966,22,-0.3032261027397177,5.918,534,0.782427484265514,1,0.25079522279547695
9397,Push,0.9689596347645966,29,-0.16877843132524836,3.889,9,-0.6186204530676636,1,0.2427464849692752
14549,Seven Pounds,-1.0297911813415668,27,0.4526698561452089,7.614,6401,0.782427484265514,1,0.22543449297893695
33078,Forgetting Sarah Marshall,-1.0297911813415668,35,0.12468566625301021,6.482,3157,0.13259077863788066,1,0.22288287853228997
13731,August,-1.0297911813415668,22,-0.42283282611781653,5.265,51,-0.6472132681152793,1,0.21660544591316386
5235,Street Fighter: The Legend of Chun-Li,0.9689596347645966,33,-0.3564417473536298,4.38,415,0.6524601431399873,1,0.27509718548903067
41887,Harry Potter and the Half-Blood Prince,0.9689596347645966,29,4.442144897738069,7.695,18252,5.851153788161054,1,0.4457767562819254
26210,He's Just Not That Into You,0.9689596347645966,22,0.5082685438370305,6.519,3401,0.392525460888934,1,0.2325512655316595
9882,Ghost Town,-1.0297911813415668,22,-0.2821393800085309,6.519,887,-0.1273439036131727,1,0.21216313717301855
36218,After.Life,0.9689596347645966,22,-0.4059230475416384,6.269,1024,-0.5302426611023053,1,0.20384621564882036
1422,Play the Game,0.9689596347645966,22,-0.4194650143923242,6.0,29,-0.6186204530676636,1,0.20551996394947805
51637,Pope Joan,0.9689596347645966,28,-0.28017677257066764,6.846,315,-0.6472132681152793,1,0.1923217559611707
29227,Asylum,-1.0297911813415668,22,-0.06213842375065651,0.0,0,-0.6472132681152793,1,0.3187280561884597
13841,Baby Mama,-1.0297911813415668,22,-0.0888303024672461,5.95,615,0.13259077863788066,1,0.23071768436118215
71412,The Informant!,0.9689596347645966,22,-0.20541684720943856,6.106,800,-0.07535696716296203,0,0.22098790270112398
46853,Babylon A.D.,-1.0297911813415668,28,-0.04748002617014227,5.597,1895,1.1723295076420939,1,0.27170616213166743
16624,Couples Retreat,0.9689596347645966,22,0.4718122931273739,5.552,1835,1.1723295076420939,1,0.27607526982874475
14526,Blindness,-1.0297911813415668,22,-0.32085113005879984,6.528,1178,0.0026234375123539767,1,0.2156295406880605
8599,One Missed Call,-1.0297911813415668,32,-0.18419210004767886,6.202,382,-0.6030243721326003,1,0.20405285269551993
50297,Blood: The Last Vampire,0.9689596347645966,22,-0.3930593944919296,6.85,290,-0.6472132681152793,1,0.19166841184616193
18677,Julia,-1.0297911813415668,27,-0.4159849139873084,6.571,127,-0.4434244772304536,1,0.20149109630345122
1254,My Best Friend's Girl,-1.0297911813415668,22,-0.20619087738656244,5.6,693,-0.1273439036131727,0,0.22799024714882812
68282,The Uninvited,0.9689596347645966,22,-0.2061828385438312,6.9,184,-0.6472132681152793,1,0.19189274750178167
20340,Made of Honor,-1.0297911813415668,22,0.1287969563880443,6.443,1549,0.392525460888934,1,0.23158357716981215
70786,Giallo,0.9689596347645966,23,-0.42272859710704175,4.11,146,-0.2833047129638047,0,0.24805643113057615
22536,A Christmas Carol,0.9689596347645966,22,1.2707077250108374,7.0,6,-0.6472132681152793,1,0.19820979403873118
4353,Friday the 13th,0.9689596347645966,22,0.05286681190044781,6.392,2665,-0.6329168605914715,1,0.20150523321563432
22280,Tinker Bell and the Lost Treasure,0.9689596347645966,22,-0.13544215752706293,6.795,917,-0.6472132681152793,1,0.19386045325713022
30405,Whatever Works,0.9689596347645966,22,-0.24022504664862135,7.107,1630,-0.2573112447386994,1,0.19929688820918257
64358,Smart People,-1.0297911813415668,27,-0.36125519187310356,5.863,237,-0.46525899053954206,1,0.21250404415822613
70415,Case 39,0.9689596347645966,22,-0.3552140588321412,6.289,2104,0.05461037396256464,1,0.22096685735712537
50816,Bedtime Stories,-1.0297911813415668,22,0.6854330948129107,6.139,2653,1.4322641898931472,1,0.27518971779623264
46023,Me and Orson Welles,0.9689596347645966,22,-0.4107932585781448,6.3,179,0.0026234375123539767,0,0.21889499853882569
33736,The Happening,-1.0297911813415668,29,0.42786397636133544,5.379,3295,0.9123948253910406,0,0.27007729330881786
64166,It's Complicated,0.9689596347645966,29,0.7176887430117488,6.509,1293,1.5622315310186738,1,0.2727618324256379
48242,Australia,-1.0297911813415668,31,0.6774555794965443,5.1,5,-0.6472132681152793,0,0.22579430230150083
34847,Everybody's Fine,0.9689596347645966,22,-0.33966509909392656,6.796,896,-0.10135043538806736,0,0.20811096066020016
68371,Make It Happen,-1.0297911813415668,22,-0.3718107807141855,6.007,280,-0.6472132681152793,0,0.20485345756930534
71745,The Sword With No Name,0.9689596347645966,2,-0.368230361383169,6.044,45,-0.6472132681152793,0,0.20428572041436846
34837,The Boat That Rocked,0.9689596347645966,22,-0.2336485131448485,7.248,1970,0.6524601431399873,0,0.22363666302695095
1419,Meet the Spartans,-1.0297911813415668,22,0.01781547912068055,4.039,1550,0.13259077863788066,0,0.26616072081588593
34773,The International,0.9689596347645966,37,-0.1096680709859744,6.477,43,-0.6472132681152793,0,0.19889462329507862
9195,Fly Me to the Moon,-1.0297911813415668,22,-0.20567589162734595,4.828,172,0.0026234375123539767,0,0.24572473891090454
36582,Killshot,-1.0297911813415668,22,-0.4092749690158252,5.744,260,-0.6472132681152793,1,0.2088555237323804
23096,An American Affair,0.9689596347645966,22,-0.42275260429864386,6.231,26,-0.6472132681152793,0,0.20103911357780915
19604,Hannah Montana: The Movie,0.9689596347645966,22,0.3869485577213539,6.607,1924,0.2625581197634073,1,0.22627614973579277
6916,Far Cry,-1.0297911813415668,22,-0.4189767432069768,3.68,269,0.13259077863788066,0,0.2701332370050407
53932,Bandslam,0.9689596347645966,22,-0.35924897996122873,5.821,433,-0.1273439036131727,0,0.22331711533449314
8349,The Princess and the Frog,0.9689596347645966,29,0.9674763241775572,7.2,5115,2.0821008955207807,0,0.27920578521243133
13510,Cloudy With A Chance of Meatballs,0.9689596347645966,22,0.842313838920915,6.613,5512,1.952133554395254,0,0.2853308594488587
42547,Valkyrie,-1.0297911813415668,28,0.6198433335151965,6.916,3416,1.3022968487676205,0,0.25553834810493614
53946,Sex Drive,-1.0297911813415668,22,-0.32524575295457886,6.351,1232,-0.15333737183827803,0,0.2139020373999487
61416,Sunny,-1.0297911813415668,22,-0.36514142044418535,0.0,0,-0.6472132681152793,0,0.3165049920593221
34591,Obsessed,0.9689596347645966,22,-0.03850062842636301,5.754,606,-0.1273439036131727,1,0.2263487637769327
34609,Lymelife,-1.0297911813415668,22,-0.42015871862018817,6.011,131,-0.6082230657776214,0,0.2056387883514111
9742,All About Steve,0.9689596347645966,27,-0.21408893623989697,4.943,930,-0.2573112447386994,0,0.23529316158051553
11053,Meet Dave,-1.0297911813415668,22,-0.15918875837946328,5.274,1318,0.9123948253910406,0,0.2681836301324124
72046,Cairo Time,0.9689596347645966,28,-0.41251157683145573,5.9,65,-0.6472132681152793,0,0.20633360275036447
52843,Don't Look Back,0.9689596347645966,24,-0.40954875304757465,5.648,189,-0.30929818118891006,0,0.22042555278199566
35006,City of Ember,-1.0297911813415668,22,-0.32954763759470473,6.304,1622,0.782427484265514,0,0.24362077304158328
71552,White Night,0.9689596347645966,22,-0.3907689803330818,6.4,33,-0.6472132681152793,0,0.19857575553403575
63894,Pandorum,0.9689596347645966,33,-0.31540863047609524,6.558,2174,0.21057118331319666,0,0.22139158015682361
20154,In the Name of the King: A Dungeon Siege Tale,-1.0297911813415668,22,-0.3547042639577712,4.699,759,0.9123948253910406,1,0.27800658147677476
1182,Free Style,0.9689596347645966,22,-0.419144163561164,6.0,11,-0.6472132681152793,0,0.20470375830347545
68652,The Forbidden Kingdom,-1.0297911813415668,35,0.2430477799704517,6.613,1551,0.782427484265514,0,0.2416421835903879
17861,Igor,-1.0297911813415668,22,-0.26358061819759854,5.95,531,0.0026234375123539767,0,0.225659707045465
63796,Paper Heart,0.9689596347645966,22,-0.4161991772612189,5.8,99,-0.6212197998901741,0,0.20866761322436264
4714,Saw V,-1.0297911813415668,22,0.1699351040780251,6.164,3202,-0.36648381128414176,0,0.21350032045196846
38191,Where the Wild Things Are,0.9689596347645966,22,0.0982037085856952,6.471,1714,1.952133554395254,0,0.28302537918861415
37751,Spread,0.9689596347645966,22,-0.3626817063830765,5.497,805,-0.6472132681152793,0,0.2131301398202273
71719,Searching for the Elephant,0.9689596347645966,2,-0.4181297542842619,4.3,10,-0.6472132681152793,0,0.23303703395868602
66530,All The Boys Love Mandy Lane,-1.0297911813415668,22,-0.4130390738206483,5.558,605,-0.6277181669464503,0,0.21242060627323156
38561,Watchmen,0.9689596347645966,22,0.5416530871371338,7.334,8553,2.731937601148414,0,0.29694852682957
29880,Brothers,0.9689596347645966,22,-0.19736144258785265,0.0,0,-0.6472132681152793,1,0.3177349281048714
20361,The Go-Getter,-1.0297911813415668,27,-0.42283649670339,6.093,54,-0.6472132681152793,0,0.20321017121637924
27036,Year One,0.9689596347645966,22,-0.19726288346032547,4.956,1737,0.9123948253910406,0,0.2740604394905112
45407,Harry Brown,0.9689596347645966,22,-0.3692228356572041,6.804,952,-0.45746095007201043,0,0.1977184521511331
63135,American Casino,0.9689596347645966,2,-0.4226564401631221,0.0,0,-0.6472132681152793,0,0.31608395848494125
1873,How She Move,-1.0297911813415668,22,-0.3784705401901465,4.387,31,-0.6472132681152793,0,0.2317621897967195
1288,The Wrestler,-1.0297911813415668,22,-0.19014707064799427,7.532,3377,-0.49125245876464735,0,0.18671222719094194
