,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,ethnicity_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
6877,/m/08k8v0,When a Stranger Calls,2006.0,22,"['Thriller', 'Horror', 'Psychological thriller', 'Crime Thriller', 'Slasher', 'Teen']",0.6666666666666667,3,5.7,980,0.0458422886865392,0,0.5216817030975859
2534,/m/09mnhy,All Dogs Go to Heaven 2,1996.0,22,"['Romantic comedy', 'Buddy film', ""Children's/Family"", 'Animation', ""Children's"", 'Fantasy', 'Comedy', 'Animated Musical', 'Music', 'Romance Film', 'Family Film', 'Family-Oriented Adventure']",0.7777777777777778,6,5.9,248,-0.4365811203994068,1,0.4267615078696566
1930,/m/03r6y_,Beyond the Sea,2004.0,22,"['Music', 'Musical', 'Biography', 'Drama']",0.8333333333333333,6,6.3,151,-0.4379923332769167,1,0.5026023972902381
4571,/m/026w0m_,The World According to Garp,1982.0,22,"['Romantic comedy', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Tragicomedy']",0.625,4,6.7,302,-0.2621908185519365,0,0.30371329224525895
2354,/m/0337wr,Carlito's Way,1993.0,27,"['Crime Fiction', 'Gangster Film', 'Drama', 'Thriller', 'Crime Drama']",0.7777777777777778,6,7.834,2903,0.0200563045020551,1,0.4319411864822678
993,/m/0dgq_kn,The Girl with the Dragon Tattoo,2011.0,22,"['Thriller', 'Drama']",0.875,8,7.364,6568,1.4154859353593254,1,0.5689847377674794
1304,/m/07k7h19,Charlie St. Cloud,2010.0,22,"['Drama', 'Romantic drama', 'Romance Film', 'Fantasy', 'Film adaptation']",0.8163265306122449,7,6.933,2063,-0.1267707554194069,1,0.5595964257498155
2155,/m/04v89z,The Longest Day,1962.0,32,"['History', 'Action', 'Drama', 'Epic', 'War film']",0.8333333333333334,6,7.589,858,-0.0944454493168524,1,0.21048636416198171
3851,/m/05lz58,A Kiss Before Dying,1991.0,22,"['Thriller', 'Crime Thriller', 'Drama', 'Psychological thriller', 'Film noir']",0.75,4,5.542,108,-0.3802865688736495,1,0.380835044824336
1714,/m/0csd19,Babylon A.D.,2008.0,28,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",0.6666666666666666,6,5.63,1928,0.0883305053711657,0,0.5807835514122048
9331,/m/03qf5dn,Madame Bovary,1991.0,24,"['World cinema', 'Costume drama', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",0.0,2,6.2,119,,0,0.39371423829327523
10527,/m/0cglw9,Barbie as Rapunzel,2002.0,22,"[""Children's/Family"", 'Computer Animation', 'Fairy tale', 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film']",0.5,2,7.009,1164,,0,0.48351550967046225
10337,/m/03rvz7,Suspect Zero,2004.0,22,"['Thriller', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Slasher']",0.5,2,5.5,289,-0.4134680053866195,0,0.5026023972902381
4511,/m/032zq6,What Dreams May Come,1998.0,22,"['Fantasy', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Romantic fantasy']",0.75,4,7.199,2146,0.0831988244352052,1,0.4455406593160795
5664,/m/02qm_f,The Incredibles,2004.0,32,"['Adventure', 'Superhero movie', 'Computer Animation', ""Children's/Family"", 'Superhero', 'Animation', 'Action/Adventure', 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure']",0.4444444444444444,3,7.705,16768,4.713078471497133,0,0.5699890139948627
3835,/m/02dcrt,Three Days of the Condor,1975.0,29,"['Thriller', 'Mystery', 'Suspense', 'Political thriller', 'New Hollywood', 'Spy']",0.75,4,7.3,1043,-0.1646447943189797,1,0.28761409187098014
5198,/m/02pxmgz,The Happening,2008.0,29,"['Thriller', 'Science Fiction', 'Horror', 'Doomsday film', 'Action/Adventure', 'Suspense', 'Disaster']",0.75,4,5.389,3325,0.8432085043698738,1,0.5873764953140699
12264,/m/03gxjn,Suburban Commando,1991.0,22,"['Science Fiction', 'Adventure', 'Alien Film', 'Adventure Comedy', 'Comedy', 'Family Film']",0.5,2,4.7,155,-0.3322742588556437,0,0.380835044824336
3164,/m/08ntllg,The Search for Santa Paws,2010.0,2,"['Family Film', ""Children's/Family"", 'Comedy', 'Holiday Film', ""Children's Fantasy""]",0.7999999999999999,5,6.198,187,,1,0.42475855429870724
5974,/m/0bh7kmr,Point Blank,1998.0,22,"['Crime Fiction', 'Action/Adventure', 'Action', 'Drama', 'Thriller']",0.6666666666666667,3,7.012,339,,0,0.4455406593160795
6601,/m/0844ht,Barnyard,2006.0,22,"['Computer Animation', 'Family Film', ""Children's/Family"", 'Comedy', 'Animation']",0.4444444444444444,3,5.8,998,0.3851145812411197,0,0.5216817030975859
1590,/m/05p0r3,Pacific Heights,1990.0,22,"['Thriller', 'Crime Thriller', 'Drama', 'Psychological thriller', 'Suspense']",0.8163265306122449,7,6.235,327,-0.1363928463111554,1,0.3718727211769197
7811,/m/01x5_f,First Kid,1996.0,22,"['Family Film', ""Children's"", 'Comedy', ""Children's/Family""]",0.0,3,5.8,172,-0.2888178022010442,0,0.4267615078696566
838,/m/020b21,The Master of Disguise,2002.0,22,"['Family Film', 'Adventure', 'Comedy']",0.78125,8,3.976,269,-0.1489251141752394,1,0.48351550967046225
7175,/m/024gy8,The Crow,1994.0,22,"['Thriller', 'Indie', 'Superhero movie', 'Action/Adventure', 'Fantasy', 'Action']",0.4444444444444444,3,7.5,3619,0.6885035133878026,0,0.4081911632681576
12,/m/01_0f7,Kingdom of Heaven,2005.0,32,"['Adventure', 'Costume drama', 'Historical fiction', 'Epic', 'Action/Adventure', 'Period piece', 'Drama', 'War film', 'Historical Epic', 'Action', 'Historical drama']",0.865,20,6.917,3877,1.242138387188645,1,0.5793223280820607
8895,/m/059w3q,Invasion U.S.A.,1985.0,22,"['Thriller', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Spy']",0.5,2,5.8,254,-0.3631644319570952,0,0.32846848556288893
3982,/m/0dw4y1,Lost Souls,2000.0,22,"['Thriller', 'Horror', 'Supernatural']",0.625,4,5.053,159,-0.2485999384569486,0,0.4644765970616552
978,/m/0421v9q,The Proposal,2009.0,22,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",0.875,8,7.134,6283,2.1162852064900224,1,0.5501652908479372
2377,/m/01cms4,Romy and Michele's High School Reunion,1997.0,22,"['Screwball comedy', 'Buddy film', 'Comedy']",0.7222222222222222,6,6.203,483,-0.2661332898314299,1,0.43612818524920666
1562,/m/0m5s5,Star Trek IV: The Voyage Home,1986.0,22,"['Time travel', 'Science Fiction', 'Family Film', 'Adventure', 'Comedy']",0.6938775510204083,7,7.172,1352,0.5918214909643835,1,0.3369458844269846
265,/m/0cg_vf,Mulan II,2005.0,22,"[""Children's/Family"", 'Animation', 'Comedy', 'Animated cartoon', 'Family Film', 'Family-Oriented Adventure']",0.7933884297520661,11,6.481,2206,,1,0.5121464743623777
11967,/m/080nwsb,Footloose,2011.0,22,"['Remake', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.5,2,6.6,1580,0.0105723186308309,0,0.5689847377674794
2016,/m/0137wc,A Night at the Roxbury,1998.0,29,"['Cult', 'Buddy film', 'Comedy']",0.7777777777777778,6,6.556,832,-0.2570728133451231,1,0.49281866487496406
470,/m/08b3lp,The Associate,1996.0,22,['Comedy'],0.8148148148148149,9,6.3,196,-0.4016610555322016,1,0.4267615078696566
8068,/m/01tvvm,The Score,2001.0,29,"['Thriller', 'Heist', 'Action/Adventure', 'Crime Fiction', 'Suspense', 'Drama', 'Crime Thriller', 'Action']",0.6666666666666667,3,6.705,1507,,0,0.5214443394286812
0,/m/031hcx,Harry Potter and the Order of the Phoenix,2007.0,22,"['Mystery', 'Family Film', 'Fantasy Adventure', 'Fantasy', 'Adventure']",0.7448979591836735,28,7.685,18416,7.263377366275376,1,0.5312011577551295
1282,/m/02z9rr,Waterworld,1995.0,22,"['Thriller', 'Science Fiction', 'Adventure', 'Doomsday film', 'Apocalyptic and post-apocalyptic fiction', 'Action']",0.8571428571428572,7,6.196,3394,1.676770001187878,1,0.41744706903379997
6374,/m/05s4k0,Last Days,2005.0,22,"['LGBT', 'Biography', 'Indie', 'Musical', 'Drama', 'Music', 'Biographical film']",0.6666666666666667,3,5.566,343,-0.4875486281546858,0,0.5121464743623777
1256,/m/04nhbz,Hostage,2005.0,22,"['Thriller', 'Action/Adventure', 'Mystery', 'Drama', 'Crime Thriller', 'Action']",0.7346938775510204,7,6.346,1501,0.1366092605958049,1,0.5121464743623777
3894,/m/07nnp_,Color of Night,1994.0,22,"['Thriller', 'Indie', 'Erotic thriller', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Erotica']",0.75,4,5.8,520,-0.3445569239920987,1,0.4081911632681576
8924,/m/04j4tx,The Killing Fields,1984.0,31,"['Drama', 'Political drama', 'War film']",0.5,2,7.501,670,-0.2209476719990606,0,0.37541652593837394
7584,/m/07_gdn,Nighthawks,1981.0,22,"['Thriller', 'Action/Adventure', 'Action', 'Crime Thriller']",0.6666666666666667,3,6.381,378,,0,0.2956991308090427
380,/m/01jnc_,Blues Brothers 2000,1998.0,22,"['Buddy film', 'Chase Movie', 'Road movie', 'Action/Adventure', 'Musical', 'Adventure Comedy', 'Comedy', 'Action']",0.4800000000000001,10,5.3,618,-0.3916785422043833,0,0.4455406593160795
1329,/m/07334n,Four Brothers,2005.0,22,"['Crime Fiction', 'Thriller', 'Crime Drama', 'Family Drama', 'Action/Adventure', 'Drama', 'Action']",0.6122448979591837,7,6.759,1931,0.2569098377676667,0,0.5121464743623777
7106,/m/0bpj6p,Space Truckers,1996.0,22,"['Science Fiction', 'Road movie', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Anime']",0.4444444444444444,3,5.4,137,-0.4945120713101265,0,0.4267615078696566
2729,/m/043ttfm,Max Payne,2008.0,31,"['Thriller', 'Crime Thriller', 'Action', 'Crime Fiction', 'Action/Adventure']",0.7999999999999999,5,5.363,1920,0.2012429062977639,1,0.6004666270595131
2869,/m/03m3j,Heathers,1988.0,22,"['Black comedy', 'Comedy', 'Teen']",0.7999999999999999,5,7.297,1542,-0.4986941985807531,1,0.3542149625318179
8233,/m/03hnqh2,K-9: P.I.,2002.0,22,"['Crime Fiction', 'Action/Adventure', 'Action', 'Comedy', 'Animal Picture']",0.5,2,5.6,163,,0,0.48351550967046225
1614,/m/06_w90f,Due Date,2010.0,27,"['Drama', 'Road movie', 'Buddy film', 'Comedy']",0.7346938775510204,7,6.356,5108,1.2432031179440768,1,0.5927203514008056
501,/m/06ksnc,Never Been Kissed,1999.0,22,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'Teen']",0.7654320987654322,9,6.172,1393,0.1913494257701015,1,0.4549923580250281
8389,/m/02r07nx,Bats,1999.0,22,"['Thriller', 'Natural horror films', 'Action', 'Horror']",0.5,2,4.443,175,-0.4238892169230818,0,0.4549923580250281
228,/m/0m9p3,A Bridge Too Far,1977.0,22,"['Indie', 'War film', 'Period piece', 'Drama', 'Film adaptation', 'The Netherlands in World War II', 'Action', 'Combat Films']",0.859504132231405,11,7.237,727,-0.0882442420251545,1,0.2649093272836742
550,/m/029k4p,From Dusk Till Dawn,1996.0,27,"['Crime Fiction', 'Cult', 'Horror', 'Supernatural', 'Action/Adventure', 'Satire', 'Thriller', 'Horror Comedy', 'Crime Thriller', 'Action', 'Comedy']",0.8148148148148149,9,7.017,5491,-0.2942349867207146,1,0.4602395796534858
4297,/m/0170xl,Gods and Monsters,1998.0,22,"['LGBT', 'Biography', 'Indie', 'Gay Themed', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Film adaptation', 'Biographical film']",0.75,4,6.9,326,-0.4545154253008166,1,0.4455406593160795
1498,/m/024l2y,The Day After Tomorrow,2004.0,39,"['Thriller', 'Science Fiction', 'Doomsday film', 'Action/Adventure', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Disaster', 'Action', 'Natural disaster']",0.8163265306122449,7,6.515,7551,3.992335381839738,1,0.6158059140766546
4683,/m/02pytqn,College,2008.0,22,['Comedy'],0.75,4,4.7,145,-0.4613120311752814,1,0.5406979584305217
7528,/m/01__75,Shallow Hal,2001.0,22,"['Romantic comedy', 'Fantasy', 'Comedy', 'Drama', 'Romance Film', 'Fantasy Comedy', 'Comedy of Errors']",0.6666666666666667,3,6.151,2716,0.6585453238643585,0,0.4739865984400516
2277,/m/04ydr95,The Book of Eli,2010.0,22,"['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Western', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Action']",0.7777777777777778,6,6.782,5699,0.7910184740725565,1,0.5595964257498155
1669,/m/0kv09p,I Think I Love My Wife,2007.0,22,"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Comedy']",0.6122448979591837,7,5.3,174,-0.398749067807337,0,0.5312011577551295
6254,/m/03kyt8,The Crow: Salvation,2000.0,22,"['Thriller', 'Horror', 'Indie', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Action']",0.6666666666666667,3,5.4,297,,0,0.4644765970616552
8063,/m/02lgqm,Broken Arrow,1996.0,22,"['Action/Adventure', 'Thriller', 'Action', 'Spy']",0.6666666666666667,3,6.04,1379,0.7346158396378433,0,0.4267615078696566
2627,/m/01mshx,Agent Cody Banks,2003.0,22,"['Thriller', 'Crime Fiction', 'Adventure', ""Children's/Family"", 'Action/Adventure', ""Children's"", 'Comedy', 'Family Film', 'Action', 'Romance Film', 'Family-Oriented Adventure', 'Spy']",0.72,5,5.467,1016,-0.0217192280992276,1,0.4930564233832018
9499,/m/03dbkp,Before Sunset,2004.0,29,"['Romantic drama', 'Romance Film', 'Drama', 'Comedy', 'Indie']",0.5,2,7.8,3130,-0.3756279077616232,0,0.5499298674819529
1693,/m/04s1zr,The Gift,2001.0,22,"['Thriller', 'Crime Fiction', 'Supernatural', 'Psychological thriller', 'Mystery', 'Fantasy', 'Suspense', 'Crime Thriller', 'Courtroom Drama']",0.7777777777777778,6,6.699,3037,-0.1393619843624204,1,0.4739865984400516
3774,/m/04066p,L.A. Story,1991.0,22,"['Romantic comedy', 'Drama', 'Romance Film', 'Fantasy', 'Comedy']",0.72,5,6.446,294,-0.2692196058956788,1,0.380835044824336
9500,/m/03c4hf3,The Countess,2009.0,22,"['Thriller', 'Crime Fiction', 'Horror', 'World cinema', 'History', 'Period piece', 'Drama', 'Romantic drama', 'Crime Thriller', 'Biographical film', 'Romance Film']",0.5,2,5.9,149,,0,0.5501652908479372
7209,/m/01mgw,"Crouching Tiger, Hidden Dragon",2000.0,19,"['Adventure', 'Period piece', 'Martial Arts Film', 'Fantasy', 'Drama', 'Romance Film', 'Action', 'Chinese Movies']",0.6666666666666667,3,7.41,2956,1.2576305326344386,0,0.4442941135714766
5225,/m/02d48t,The Cooler,2003.0,22,"['Crime Fiction', 'Gangster Film', 'Indie', 'Drama', 'Romantic drama', 'Romance Film']",0.625,4,6.699,314,-0.4213335092278161,0,0.4930564233832018
5166,/m/03132t,The Big Brawl,1980.0,22,"['Action/Adventure', 'Action', 'Martial Arts Film', 'Comedy', 'Chinese Movies']",0.75,4,6.0,158,,1,0.2878090296073765
5090,/m/04jw07,One True Thing,1998.0,22,"['Melodrama', 'Drama', 'Family Drama', 'Film adaptation']",0.75,4,6.5,119,-0.2877838790434376,1,0.4455406593160795
795,/m/011ypx,Good Will Hunting,1997.0,22,"['Drama', 'Romantic drama', 'Romance Film', 'Coming of age', 'Indie']",0.84375,8,8.149,11304,1.3602208173170955,1,0.43612818524920666
1915,/m/0g7f2q,Cassandra's Dream,2008.0,22,"['Thriller', 'Crime Fiction', 'Indie', 'Drama', 'Suspense', 'Crime Thriller']",0.5,6,6.25,722,-0.3214949234639477,0,0.5406979584305217
7845,/m/0h0zb36,Branded,2012.0,22,"['Science Fiction', 'Drama']",0.6666666666666667,3,4.783,166,,0,0.5783237236621273
143,/m/02y_lrp,The Love Guru,2008.0,22,"['Parody', 'Romantic comedy', 'Comedy of manners', 'Sports', 'Comedy', 'Romance Film']",0.8333333333333334,12,4.1,662,-0.169989846395433,1,0.5406979584305217
756,/m/03bxlj,S.W.A.T.,2003.0,32,"['Crime Fiction', 'Thriller', 'Action Thrillers', 'Action/Adventure', 'Crime Thriller', 'Action']",0.84375,8,6.148,2334,1.2096737275558316,1,0.5606056841677663
3069,/m/02rhjj,Searching for Bobby Fischer,1993.0,22,"['Biographical film', 'Drama', 'Childhood Drama', 'Docudrama']",0.72,5,7.094,511,,1,0.39899992150023394
1850,/m/0gqh5x,Teen Titans: Trouble in Tokyo,2007.0,22,"['Adventure', 'Superhero movie', 'Superhero', 'Animation', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'Fantasy', 'Family Film']",0.6111111111111112,6,7.7,345,,0,0.5312011577551295
8471,/m/0gg5jd,Macbeth,2006.0,22,"['Crime Fiction', 'Thriller', 'Indie', 'World cinema', 'Drama', 'Film adaptation', 'Crime Thriller']",0.0,2,7.3,149,,0,0.5216817030975859
518,/m/02fj8n,Blade II,2002.0,33,"['Thriller', 'Action Thrillers', 'Horror', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",0.8888888888888888,9,6.5,4401,0.7738065188695893,1,0.5578829343362455
895,/m/06974q,Poetic Justice,1993.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Road movie']",0.21875,8,6.85,233,-0.2803511450567141,0,0.39899992150023394
791,/m/0ds2l81,Big Miracle,2012.0,22,"['Romance Film', 'Drama']",0.75,8,6.6,451,-0.3034739670259819,1,0.5783237236621273
3764,/m/04yd__h,Rage,2009.0,22,"['Crime Fiction', 'Drama']",0.7999999999999999,5,5.259,690,,1,0.5501652908479372
3409,/m/05d4rk,Joseph: King of Dreams,2000.0,22,"['Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Animated Musical', 'Music', 'Family Film']",0.72,5,6.8,928,,1,0.4644765970616552
5592,/m/09v44dm,Mars Needs Moms,2011.0,22,"['Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",0.4444444444444444,3,6.0,643,-0.1854563684526971,0,0.5689847377674794
10202,/m/0ctnxn,All the Pretty Horses,2000.0,22,"['Adventure', 'Period piece', 'Action/Adventure', 'Western', 'Coming of age', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film']",0.5,2,5.8,201,-0.3579265202060896,0,0.4644765970616552
1428,/m/069t4y,Throw Momma from the Train,1987.0,22,"['Parody', 'Crime Comedy', 'Action/Adventure', 'Comedy', 'Black comedy', 'Action']",0.6938775510204083,7,6.186,500,-0.028994004933817,1,0.34552949818361606
3999,/m/03n7pw,High School High,1996.0,22,"['Parody', 'Comedy', 'Absurdism']",0.375,4,5.511,184,-0.3317274446649382,0,0.4267615078696566
4363,/m/08yjvl,Goya's Ghosts,2006.0,27,"['Period piece', 'Biography', 'Drama', 'World cinema', 'Biopic [feature]']",0.75,4,6.625,441,,1,0.5553916003062822
3787,/m/0dhqwf,They Died with Their Boots On,1941.0,22,"['Historical fiction', 'War film', 'Epic', 'Black-and-white', 'Drama', 'Biopic [feature]', 'Historical Epic', 'Biographical film', 'Cavalry Film']",0.75,4,6.6,101,,1,0.08353224492116906
306,/m/014kq6,Die Another Day,2002.0,43,"['Thriller', 'Glamorized Spy Film', 'Action', 'Adventure']",0.8099173553719008,11,5.976,3260,3.063209303615725,1,0.6233920973602606
6517,/m/04y1y1,My Blue Heaven,1990.0,22,['Comedy'],0.4444444444444444,3,6.041,217,-0.3127984578456637,0,0.3718727211769197
2392,/m/05b2s45,Fighting,2009.0,28,"['Crime Fiction', 'Thriller', 'Crime Drama', 'Boxing', 'Sports', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Action', 'Teen']",0.6666666666666667,6,5.9,618,-0.2393542691160826,0,0.5900510811351917
1121,/m/05b_fl,The Saint,1997.0,28,"['Thriller', 'Crime Fiction', 'Action', 'Action/Adventure', 'Spy']",0.7346938775510204,7,6.1,1036,0.8927867515214555,1,0.4765041286890482
647,/m/08mg_b,Wyatt Earp,1994.0,27,"['Crime Fiction', 'Biography', 'Period piece', 'Epic', 'Action/Adventure', 'Western', 'Drama', 'Biographical film']",0.8641975308641976,9,6.765,765,-0.3007224086678917,1,0.4413340232329346
3144,/m/070pcg,The Prophecy,1995.0,22,"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Mystery', 'Fantasy']",0.7999999999999999,5,6.486,457,-0.3746087352090946,1,0.41744706903379997
12229,/m/0h54gth,ChromeSkull: Laid to Rest 2,2011.0,22,"['Horror', 'Slasher']",0.5,2,4.817,101,,0,0.5689847377674794
999,/m/06gjk9,Match Point,2005.0,22,"['Crime Fiction', 'Thriller', 'Sports', 'Drama', 'Romantic drama', 'Romance Film']",0.8125,8,7.352,3814,0.197477409206099,1,0.5121464743623777
5036,/m/03ddd5,Boys on the Side,1995.0,22,"['LGBT', 'Buddy film', 'Road movie', 'Comedy-drama', 'Drama', 'Comedy', 'Feminist Film']",0.75,4,6.304,191,,1,0.41744706903379997
7697,/m/036j4g,Deep Cover,1992.0,22,"['Crime Fiction', 'Thriller', 'Action/Adventure', 'Crime Thriller', 'Action', 'Neo-noir']",0.4444444444444444,3,6.669,186,-0.3702768115751297,0,0.38987929574535196
1897,/m/03wc5fn,Firestarter,1984.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Supernatural', 'Psychological thriller', 'Action/Adventure', 'Film adaptation', 'Action']",0.7777777777777778,6,6.298,620,-0.3666357272382891,1,0.3201014057053488
9940,/m/050j7k,So Close,2002.0,36,"['Crime Fiction', 'Science Fiction', 'Adventure', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Comedy', 'Action', 'Chinese Movies']",0.5,2,6.8,208,,0,0.5778597135114164
9481,/m/0f7_dk,Wristcutters: A Love Story,2006.0,22,"['Romantic comedy', 'Heaven-Can-Wait Fantasies', 'Indie', 'Fantasy', 'Comedy', 'Drama', 'Black comedy', 'Romance Film']",0.5,2,6.935,495,-0.5040547371388829,0,0.5216817030975859
8897,/m/0bh8x1y,Coriolanus,2011.0,22,"['Thriller', 'Drama', 'War film']",0.0,2,5.9,411,-0.4989906989720602,0,0.5689847377674794
12486,/m/02crgz,Miracle,2004.0,22,"['Sports', 'Period piece', 'Drama']",0.5,2,7.1,544,0.0249956570609327,0,0.5026023972902381
3188,/m/0dpqfg,Switch,1991.0,22,"['Romantic comedy', 'Fantasy', 'Comedy']",0.72,5,5.953,201,-0.3793206440210654,1,0.380835044824336
6782,/m/0c5g3b,The Hunchback of Notre Dame II,2002.0,22,"['Adventure', ""Children's/Family"", 'Animated Musical', 'Animation', ""Children's"", 'Animated cartoon', 'Music', 'Family Film']",0.6666666666666667,3,5.4,746,,0,0.48351550967046225
2807,/m/026yq3c,Forget Paris,1995.0,22,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.72,5,6.183,142,-0.2335369248240171,1,0.41744706903379997
905,/m/04nph8,East is East,1999.0,33,"['LGBT', 'Drama', 'Comedy', 'Indie']",0.75,8,6.567,193,,1,0.5294700823865656
