,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,actor_age_at_movie_release,vote_average,vote_counts,budget,diverse,Propensity_score
45884,Swimming Pool,-1.3098894498584974,29,-0.41467755690355246,57.0,6.498,634,-0.5350476385799595,0,0.4357586535278955
34558,The Pacifier,1.1139755495319235,29,0.977188466955131,37.0,6.057,2869,0.788832642359937,1,0.4627473352731308
24573,The Longest Yard,1.1139755495319235,22,0.9114934153905981,40.0,6.75,258,-0.669632978343559,0,0.4658099070998974
5052,Shark Tale,-0.09795695016328702,22,2.3093544573225393,35.0,6.0,5959,1.3106941638922613,0,0.4909566777881209
51748,The Rundown,-1.3098894498584974,31,0.04725013241739232,31.0,6.449,1824,1.5853581225934845,0,0.4167798173433807
42637,Love Actually,-1.3098894498584974,39,1.358777545558289,57.0,7.106,6096,0.3493703084379796,1,0.45276213007323046
20835,Agent Cody Banks 2: Destination London,-0.09795695016328702,22,-0.3642967997276837,33.0,5.52,579,-0.035159233743733045,0,0.4541486316199259
54189,Bob the Butler,1.1139755495319235,22,-0.5366571043837548,39.0,5.4,78,-0.7492855263669137,0,0.46367090488846696
71637,Diary of June,1.1139755495319235,22,-0.5613988357657735,32.0,6.5,32,-0.7492855263669137,0,0.4351847120633519
73708,North Country,1.1139755495319235,22,-0.4053330257176085,30.0,7.225,577,0.21203832908736794,1,0.4066173444646643
67567,Terminator 3: Rise of the Machines,-1.3098894498584974,22,2.8314840387288327,31.0,6.145,6149,4.743993647657553,0,0.44807475436866984
13498,S.W.A.T.,-1.3098894498584974,32,1.048985694027655,54.0,6.146,2323,1.448026143242873,0,0.45224538101275386
23717,The Day After Tomorrow,-0.09795695016328702,39,3.707554642858459,42.0,6.513,7499,2.6840139573983777,0,0.4932289453304996
36323,Dirty Love,1.1139755495319235,22,-0.5916694642041775,32.0,4.266,92,-0.7492855263669137,0,0.49117813094078355
17220,Rebound,1.1139755495319235,22,-0.45377488503791585,40.0,3.8,10,-0.7492855263669137,0,0.5067088392258126
12232,Envy,-0.09795695016328702,22,-0.4767645508893919,44.0,4.88,474,0.3493703084379796,1,0.46158415996551905
36430,Darkness Falls,-1.3098894498584974,22,-0.21681577346827022,,5.5,540,-0.7492855263669137,0,0.4694609129409414
34913,Boogeyman,1.1139755495319235,22,-0.06116043208698158,28.0,4.971,709,-0.19995760896446704,0,0.47855994727732687
39556,The Cooler,-1.3098894498584974,22,-0.5092868283811847,36.0,6.704,312,-0.6394199428864243,0,0.4297346631460305
3919,Mr. 3000,-0.09795695016328702,22,-0.4194326611577357,29.0,5.224,156,0.07470634973675629,0,0.45854673319691863
40472,Eternal Sunshine of the Spotless Mind,-0.09795695016328702,22,-0.02114708760047597,36.0,8.101,13826,-0.19995760896446704,1,0.400851597608137
4695,Beauty Shop,1.1139755495319235,22,-0.2977315492176768,34.0,6.266,461,-0.06262562961385539,0,0.43743153394138995
8069,The Cookout,-0.09795695016328702,22,-0.49708769107009915,57.0,4.941,34,-0.3098231924449564,0,0.46963484026021407
5395,The Interpreter,1.1139755495319235,42,0.695238060258226,48.0,6.3,1329,1.448026143242873,0,0.43919987989827974
13705,Looney Tunes: Back in Action,-1.3098894498584974,22,-0.050717341681087255,40.0,6.375,1405,1.448026143242873,0,0.41818960798027766
15662,Bringing Down the House,-1.3098894498584974,22,0.70933683464709,32.0,5.996,656,-0.19995760896446704,1,0.4725259928871119
554,Boat Trip,-1.3098894498584974,22,-0.4733003757667422,35.0,5.264,600,-0.19995760896446704,0,0.4603435260349087
68441,The Three Burials of Melquiades Estrada,1.1139755495319235,27,-0.5204996433195509,45.0,7.051,532,-0.3372895883150787,0,0.41622647415492064
36415,Team America: World Police,-0.09795695016328702,40,-0.189808102741714,33.0,6.71,1703,0.12963914147700095,0,0.4261434630403199
23225,The Hitchhiker's Guide to the Galaxy,1.1139755495319235,22,0.23337879686427426,31.0,6.668,3604,0.624034267139203,1,0.4305690286020434
29960,The Order,-1.3098894498584974,35,-0.5006287762395283,39.0,5.687,326,0.21203832908736794,0,0.442613398180153
2634,Take Out,-0.09795695016328702,33,-0.5914024593170425,23.0,6.5,12,-0.7492031271793034,0,0.43441124010656684
62584,Eros,-0.09795695016328702,35,-0.579821612109838,70.0,5.6,108,-0.7492855263669137,1,0.45746312415336327
29084,The Agronomist,-0.09795695016328702,29,-0.590167182535505,93.0,6.15,10,-0.7492855263669137,0,0.4432640805523867
70055,A Very Long Engagement,-0.09795695016328702,33,-0.03806996794083563,41.0,7.331,1102,0.5416350795288359,0,0.40836859532258973
41519,The Bridge of San Luis Rey,1.1139755495319235,27,-0.5777336654906534,65.0,8.0,1,-0.7492855263669137,1,0.3974897872641552
50223,The League of Extraordinary Gentlemen,-1.3098894498584974,36,0.8241609829332938,36.0,5.952,3735,1.3930933515026283,0,0.4521710509329575
36147,The Alamo,-0.09795695016328702,22,-0.38798782738106163,37.0,5.758,298,2.1896188317361758,0,0.41381599342344555
44780,Blackball,1.1139755495319235,22,-0.5915747959625377,51.0,5.2,48,-0.7492855263669137,0,0.46733202187245415
70464,Veronica Guerin,-1.3098894498584974,22,-0.5173848812196159,58.0,6.63,274,-0.28235679657483403,0,0.42598045599506784
68777,Perhaps Love,1.1139755495319235,37,-0.5713802684021692,52.0,6.667,45,-0.7492855263669137,0,0.43073259189662066
10736,The Island,1.1139755495319235,22,0.6952715622619638,41.0,6.665,5013,2.7114803532685,0,0.4110037163242283
12928,Biker Boyz,-1.3098894498584974,22,-0.40623073880574206,41.0,6.2,323,-0.09009202548397771,0,0.4367149520030601
45343,The Life of David Gale,-1.3098894498584974,27,-0.28422216836828124,27.0,7.418,1862,0.624034267139203,1,0.39879531331742774
71228,69,-0.09795695016328702,21,-0.5559988436131833,20.0,6.231,13,-0.7492855263669137,0,0.4421019780061409
28570,Fierce People,1.1139755495319235,22,-0.5898230306150042,69.0,6.0,101,-0.7492855263669137,1,0.4470642181670066
47502,The Legend of Zorro,1.1139755495319235,22,0.5329428682021428,37.0,6.114,2679,1.3106941638922613,0,0.44179286898900777
24022,Batman Begins,1.1139755495319235,35,2.3522884955935286,68.0,7.702,19716,3.370673854151436,0,0.41748158782137484
71642,A Moment to Remember,-0.09795695016328702,22,-0.4271231128669838,22.0,7.824,285,-0.6339266637123999,0,0.40389094256050234
4209,Resident Evil: Apocalypse,-0.09795695016328702,22,0.4302073661809783,33.0,6.341,3984,0.48670228778859126,1,0.44596960674578884
70150,Everything Is Illuminated,1.1139755495319235,32,-0.5634999904373632,24.0,7.239,683,-0.5570207552760573,0,0.4137584469686392
10716,Million Dollar Baby,-0.09795695016328702,27,1.1203819081980924,67.0,6.0,2,-0.7492855263669137,0,0.4916438914487482
12022,Waiting...,1.1139755495319235,22,-0.4447245568996515,44.0,6.265,747,-0.6668863387565467,1,0.44286271556586265
50397,Alone in the Dark,1.1139755495319235,22,-0.5094604605533511,62.0,5.931,130,-0.7218191304967914,0,0.45047312330606076
47606,Exorcist: The Beginning,-0.09795695016328702,22,0.024215778795309097,56.0,5.379,724,1.448026143242873,0,0.44511203801838517
3270,A Man Apart,-1.3098894498584974,32,-0.24160148956069039,27.0,6.08,817,0.23950472495749028,0,0.4389690587205465
21967,House of Wax,1.1139755495319235,22,-0.048732365733612885,22.0,6.9,294,-0.7312126378843732,0,0.4380487450200126
13452,Rent,1.1139755495319235,22,-0.34177023726388234,36.0,6.83,525,0.3493703084379796,0,0.41596154636485727
44107,Ladies in Lavender,-0.09795695016328702,32,-0.43048874896708544,38.0,6.44,116,-0.7492855263669137,1,0.44007000747302977
14984,Bruce Almighty,-1.3098894498584974,22,3.2361130559379556,65.0,6.709,10078,1.448026143242873,1,0.4949616652815942
45253,Stage Beauty,-0.09795695016328702,22,-0.5749456841944497,36.0,6.7,119,-0.7492855263669137,0,0.42981324278996985
33032,Mean Creek,-0.09795695016328702,22,-0.5871830316427857,14.0,6.8,330,-0.7355523284318526,0,0.42678600882928774
7102,Derailed,1.1139755495319235,29,-0.13789497450027627,36.0,4.979,234,-0.447155171795568,1,0.48016159385980756
36743,50 First Dates,-0.09795695016328702,37,0.9601729406586671,28.0,6.851,6759,1.3106941638922613,1,0.4342424844645749
43977,River Queen,1.1139755495319235,22,-0.5847223920185673,52.0,5.82,25,-0.7492855263669137,0,0.45175411284455985
53928,Undiscovered,1.1139755495319235,22,-0.5835068404205557,26.0,4.5,30,-0.5020879635358128,1,0.481594723965272
22025,Gothika,-1.3098894498584974,22,0.5265541759114183,52.0,6.082,2123,0.3493703084379796,1,0.4571330760123251
73040,I Am a Sex Addict,1.1139755495319235,22,-0.5909997875088525,31.0,5.561,41,-0.7492855263669137,0,0.45816315520357914
51596,Sweet Land,1.1139755495319235,22,-0.5785247346149903,39.0,6.2,39,-0.7492855263669137,0,0.4423025348878978
62814,Double Agent,-1.3098894498584974,2,-0.5256499306057998,38.0,5.75,16,-0.7492855263669137,0,0.45506259672348015
68566,Bad Education,-0.09795695016328702,25,-0.2738628211224023,42.0,6.758,615,-0.7492855263669137,0,0.43609749650319757
41972,Luther,-1.3098894498584974,25,-0.35959731622528496,32.0,5.7,6,-0.7492855263669137,0,0.46064942609135523
46590,Dot the i,-1.3098894498584974,22,-0.589534941821249,25.0,6.1,107,-0.7492855263669137,0,0.4445434614355326
9042,Mean Girls,-0.09795695016328702,37,0.42742700795329786,,7.192,8026,-0.28235679657483403,0,0.4361434815473887
50604,The Libertine,-0.09795695016328702,22,-0.5062275211424239,27.0,5.763,19,-0.7492855263669137,1,0.4552371391559913
59989,Khel,-1.3098894498584974,20,-0.3313637059886881,47.0,6.6,8,-0.7492855263669137,0,0.4385941977973781
51343,House of the Dead,-1.3098894498584974,22,-0.48279652307099336,44.0,3.1,359,-0.41968877592544573,1,0.5187575858351242
51266,Straight-Jacket,-0.09795695016328702,22,-0.5915945685433809,55.0,5.7,15,-0.7492855263669137,0,0.45461876613831026
38535,We Don't Live Here Anymore,-0.09795695016328702,22,-0.5758582800401975,36.0,5.549,92,-0.6668863387565467,0,0.4575979116018288
71639,Untold Scandal,-1.3098894498584974,22,-0.5464304232996896,31.0,6.569,51,-0.7492855263669137,0,0.43383497965736467
42980,The Jungle Book 2,-1.3098894498584974,22,0.480043780967418,52.0,5.878,1070,-0.19995760896446704,0,0.4695512360103058
71797,Marathon,1.1139755495319235,22,-0.32902455358811605,24.0,7.57,43,-0.7492855263669137,0,0.41438054868928237
6113,Dodgeball: A True Underdog Story,-0.09795695016328702,28,0.7329772814634169,36.0,6.348,3220,-0.19995760896446704,0,0.4641736445674734
33896,Cinderella Man,1.1139755495319235,22,0.2654627913635218,37.0,7.534,2004,1.6677573102038517,0,0.3942999492586239
15652,Shade,-1.3098894498584974,22,-0.588327305575217,43.0,6.126,202,-0.5625140344500819,0,0.4410711381878882
75273,Lunacy,1.1139755495319235,21,-0.5908955766073412,68.0,6.905,63,-0.7492855263669137,0,0.4242717836289972
39873,SuperBabies: Baby Geniuses 2,-0.09795695016328702,22,-0.5173139116365976,43.0,2.76,131,-0.7492855263669137,0,0.5316094440588591
19825,Gang of Roses,-1.3098894498584974,22,-0.5917130618364882,35.0,5.9,14,-0.7492855263669137,0,0.4495461825988484
62272,Without A Paddle,-0.09795695016328702,22,-0.041899276196418915,30.0,5.547,600,-0.22742400483458938,1,0.4647980246283798
4107,You Got Served,-0.09795695016328702,22,-0.20778638704467436,22.0,6.358,399,-0.7492855263669137,0,0.4478990880706676
19033,Taxi,-0.09795695016328702,35,-0.04771084295328798,34.0,6.7,2238,-0.5103278822968494,0,0.43975443286432464
28366,The Return,-0.9900041661791582,22,-0.42216684229095675,29.0,6.1,602,-0.19896908558234677,1,0.45375559478114014
27080,Rendition,1.0078420790830254,22,-0.3084329075661809,31.0,6.435,614,0.11614243631162723,1,0.46678328512937667
39294,The Simpsons Movie,1.0078420790830254,22,3.471171377643403,59.0,6.998,7483,1.3135662195087283,1,0.341390036770491
11576,Akeelah and the Bee,-0.9900041661791582,22,-0.3695852763579265,12.0,7.01,297,-0.37543153784297223,1,0.4298775721867446
75458,The Texas Chainsaw Massacre: The Beginning,-0.9900041661791582,22,-0.12153845040003429,26.0,6.126,1626,-0.17376016383082885,0,0.4386577754551239
26603,Rise: Blood Hunter,1.0078420790830254,22,-0.491261763334303,26.0,5.406,249,-0.5771029118551155,1,0.4372024480745278
47772,The Condemned,1.0078420790830254,31,-0.4474821761655659,42.0,6.0,700,-0.5771029118551155,0,0.4292899073096547
6751,The Savages,1.0078420790830254,36,-0.44017150270688554,46.0,6.8,346,-0.5771029118551155,1,0.4215106108756918
13079,Monster House,-0.9900041661791582,22,0.546732557894151,25.0,6.672,3674,1.3135662195087283,1,0.5026340489649487
15513,The Shaggy Dog,-0.9900041661791582,22,0.1458125387485326,59.0,4.873,530,0.6833431757207804,0,0.49677965222394166
72085,Volver,1.0078420790830254,21,0.12228051866712053,61.0,7.47,1583,-0.2519111740471274,0,0.40747151894083034
13445,I Think I Love My Wife,1.0078420790830254,22,-0.4130643968309201,30.0,5.3,173,-0.2998047725884185,1,0.45354863209315155
2961,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,-0.9900041661791582,38,1.4643441200585672,47.0,6.763,4987,-0.12334232032779302,1,0.351708244635561
16390,Over the Hedge,-0.9900041661791582,22,2.026941586331054,42.0,6.548,4171,1.439610828266318,1,0.4303907864952142
38013,Starting Out in the Evening,1.0078420790830254,22,-0.506017451389835,69.0,6.6,25,-0.5771029118551155,1,0.42695815245709073
30093,Turistas,-0.9900041661791582,31,-0.401766059940551,34.0,5.473,765,-0.3250136943399364,1,0.4495104963427295
71649,Miracle on 1st Street,1.0078420790830254,22,-0.5002442519011432,28.0,6.75,14,-0.5771029118551155,1,0.4252576256333949
71717,Love Phobia,-0.9900041661791582,22,-0.4964842193351513,26.0,7.357,14,-0.5771029118551155,0,0.41946389428954856
51336,No Country for Old Men,1.0078420790830254,27,0.7844706421988615,31.0,7.935,11074,0.05312013193283242,1,0.3887213829709958
156,Next,1.0078420790830254,32,0.06215686149077855,32.0,6.066,2744,1.1875216107511388,0,0.5264162954087495
5675,London,-0.9900041661791582,22,-0.512657220382024,30.0,5.938,275,-0.5771029118551155,1,0.433446245802364
27289,Employee of the Month,-0.9900041661791582,22,-0.2227912672205483,54.0,5.557,576,-0.2745958508369005,0,0.4423985206719173
13279,The OH in Ohio,-0.9900041661791582,22,-0.5096463703912785,50.0,5.2,88,-0.451058303097526,1,0.4490768803885666
38741,88 Minutes,1.0078420790830254,22,-0.26659712094277355,66.0,5.763,987,0.17916474069042201,1,0.47527885582130847
18983,Unaccompanied Minors,-0.9900041661791582,22,-0.34656300882347546,14.0,6.0,280,0.07832905368435035,1,0.47029198167878483
38024,Deck the Halls,-0.9900041661791582,22,-0.15580466983137317,62.0,5.485,586,0.7085520974722983,0,0.5097137984271406
70452,The Foot Fist Way,-0.9900041661791582,22,-0.5109570298373763,29.0,5.857,122,-0.5751114070367457,0,0.4342440231974186
38707,Stardust,1.0078420790830254,22,0.5118018513499643,63.0,3.776,29,-0.5771029118551155,0,0.39752390281044714
11860,The Last Mimzy,1.0078420790830254,27,-0.3064773305344239,49.0,6.281,425,-0.5771029118551155,1,0.4189828251262099
38579,Broken English,1.0078420790830254,29,-0.4981158371680738,35.0,6.5,6,-0.5771029118551155,0,0.42744824656305663
73852,The Lives of Others,-0.9900041661791582,20,-0.42750255815870203,43.0,8.034,3350,-0.5266850683520797,0,0.41302169948829554
73965,Why Men Don't Listen and Women Can't Read Maps,1.0078420790830254,2,-0.39922688166324893,45.0,4.4,24,-0.5771029118551155,0,0.44147295624232513
37671,The Assassination of Jesse James by the Coward Robert Ford,1.0078420790830254,27,-0.39941689277737435,27.0,7.048,2292,0.17916474069042201,0,0.47061111812980455
38841,Romance & Cigarettes,-0.9900041661791582,22,-0.49062444982139475,44.0,5.894,125,-0.5771029118551155,1,0.4326416869492706
12390,1408,1.0078420790830254,22,0.4849266848103398,58.0,6.677,4064,0.05312013193283242,1,0.41627251537294707
2369,Epic Movie,1.0078420790830254,22,0.14378138962993392,33.0,3.9,1428,-0.07292447682475718,1,0.4518781009697583
10041,Last Holiday,-0.9900041661791582,29,-0.18519162940418815,35.0,7.3,40,-0.5771029118551155,1,0.4030960073965029
44871,Pirates of the Caribbean: At World's End,1.0078420790830254,22,6.769414523955902,35.0,7.242,13442,6.985573613600261,0,0.5559875866086376
69718,Premonition,1.0078420790830254,22,0.1232312545225863,53.0,6.276,1433,-0.07292447682475718,1,0.4309101314038255
16676,Another Gay Movie,-0.9900041661791582,22,-0.5071774050680344,32.0,6.0,179,-0.5644984509793566,0,0.43345984148715533
26221,The Holiday,-0.9900041661791582,22,1.0377483143372774,37.0,7.078,4628,1.5656554370239075,1,0.4894120775828791
11381,Reign Over Me,1.0078420790830254,22,-0.34483891004611333,42.0,7.2,966,-0.07292447682475718,1,0.4481580467464708
12701,Resurrecting the Champ,1.0078420790830254,22,-0.48830252428664156,58.0,6.346,208,-0.5771029118551155,1,0.4283324973996339
44227,Scoop,-0.9900041661791582,22,-0.21639104919617155,23.0,6.591,1518,-0.4762672248490439,1,0.4182765234271071
67028,Day Zero,1.0078420790830254,22,-0.5126852027650494,25.0,4.9,52,-0.5771029118551155,1,0.4430904667538426
25245,Mama's Boy,1.0078420790830254,22,-0.5081397057657554,31.0,4.4,64,-0.5771029118551155,1,0.44749926007208873
21197,Amazing Grace,-0.9900041661791582,22,-0.2700223021937938,24.0,6.7,3,-0.5771029118551155,0,0.4131567589234914
62413,Persepolis,1.0078420790830254,34,-0.34083142764946167,46.0,7.91,1781,-0.39307778306903474,1,0.41876923453273895
33541,Curious George,-0.9900041661791582,22,0.015050719255169043,30.0,6.422,472,0.6833431757207804,0,0.48949386492378677
27086,Dedication,-0.9900041661791582,22,-0.5109200676944822,57.0,6.38,83,-0.5771029118551155,1,0.42925965376029773
71767,The Restless,-0.9900041661791582,22,-0.4445908446622319,26.0,5.827,52,-0.5771029118551155,0,0.43073116542508305
5320,Step Up,-0.9900041661791582,22,0.38814184275240754,27.0,6.881,3521,-0.2745958508369005,1,0.3969237739766937
72787,Hors de prix,-0.9900041661791582,29,-0.3015475330711167,30.0,6.378,684,-0.3250136943399364,1,0.4355463516219989
53957,A Prairie Home Companion,-0.9900041661791582,31,-0.3164473432490542,58.0,6.3,275,-0.3250136943399364,1,0.43709143737087014
63270,Love in the Time of Cholera,1.0078420790830254,22,-0.2759390871357407,40.0,6.593,353,0.5572985669631908,1,0.49512405113877694
13314,Lady in the Water,-0.9900041661791582,22,0.037351620305549685,40.0,5.538,1270,1.1875216107511388,1,0.5327645905752683
71243,The Fast and the Furious: Tokyo Drift,-0.9900041661791582,29,0.6850063924822423,67.0,6.46,6286,1.5656554370239075,0,0.5149976464058459
8030,Bobby,-0.9900041661791582,27,-0.35711806649925265,26.0,6.0,20,-0.5771029118551155,1,0.42433597055899447
4469,Slipstream,1.0078420790830254,22,-0.5126012253810914,49.0,5.2,53,-0.5771029118551155,0,0.4402941868989338
3898,My Brother,1.0078420790830254,22,-0.5123137823606458,43.0,6.942,26,-0.5771029118551155,1,0.42414825139310536
37812,Feast,-0.9900041661791582,22,-0.5078331543000671,35.0,0.0,0,-0.5771029118551155,1,0.4887983661868122
36306,Pathology,1.0078420790830254,22,-0.48949697596487557,30.0,5.651,426,-0.37543153784297223,0,0.4491272707632127
5650,X-Men: The Last Stand,-0.9900041661791582,22,2.9593593288034628,63.0,6.406,9052,4.716770655963648,1,0.612566634484198
24175,Bee Movie,1.0078420790830254,22,1.6610358807362788,42.0,6.021,4539,3.2042353508725725,0,0.5814757117366012
